NOMBRE_FACULTAD;NOMBRE_PROGRAMA;JORNADA;MODALIDAD;NOMBRE_SEDE;TIPO_IDEN_EST;LUG_EXPEDICION;LUGAR_NACIMIENTO;FECHA_NACIMIENTO;SEXO;ESTRATO;NOMBRE_ESTADO
CIENCIAS DE LA SALUD;ENFERMERIA;DIURNO;PRESENCIAL;TUNJA;C;BOGOTÁ D.C.;BOGOTÁ D.C.;3/02/2001 0:00;F;3;RETIRADO CON CUPO RESERVADO
CIENCIAS DE LA SALUD;ESPECIALIZACION EN SEGURIDAD Y SALUD EN EL TRABAJO;;PRESENCIAL;TUNJA;C;;;6/12/1990 0:00;M;;NO MATRICULADO
CIENCIAS DE LA SALUD;MEDICINA;DIURNO;PRESENCIAL;TUNJA;C;VALLEDUPAR;VALLEDUPAR;08/27/1995 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
CIENCIAS DE LA SALUD;MEDICINA;DIURNO;PRESENCIAL;TUNJA;C;PAIPA;PAIPA;07/26/1995 12:00:00 AM;M;4;NO MATRICULADO
CIENCIAS DE LA SALUD;MEDICINA;DIURNO;PRESENCIAL;TUNJA;C;SOGAMOSO;BUCARAMANGA;10/22/1978 12:00:00 AM;M;2;NO MATRICULADO
CIENCIAS DE LA SALUD;MEDICINA;DIURNO;PRESENCIAL;TUNJA;C;CHIQUINQUIRÃ;;10/19/1990 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
CIENCIAS DE LA SALUD;MEDICINA;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;;11/11/1998 0:00;F;4;RETIRADO CON CUPO RESERVADO
CIENCIAS DE LA SALUD;MEDICINA;DIURNO;PRESENCIAL;TUNJA;C;DUITAMA;;7/08/1994 0:00;M;2;RETIRADO CON CUPO RESERVADO
CIENCIAS DE LA SALUD;MEDICINA;DIURNO;PRESENCIAL;TUNJA;C;SOATÃ;ANSERMA;12/18/1997 12:00:00 AM;M;3;NO MATRICULADO
CIENCIAS DE LA SALUD;PSICOLOGIA;DIURNO;PRESENCIAL;TUNJA;C;NUEVO COLÃ“N;TUNJA;05/18/2001 12:00:00 AM;F;3;NO MATRICULADO
CIENCIAS DE LA SALUD;PSICOLOGIA;DIURNO;PRESENCIAL;TUNJA;C;DUITAMA;VILLAVICENCIO;09/13/1999 12:00:00 AM;F;3;RETIRADO CON CUPO RESERVADO
CIENCIAS DE LA SALUD;PSICOLOGIA;DIURNO;PRESENCIAL;TUNJA;C;ALBÃN;VILLAVICENCIO;01/22/1994 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
CIENCIAS DE LA SALUD;PSICOLOGIA;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;04/24/1999 12:00:00 AM;F;2;NO MATRICULADO
CIENCIAS DE LA SALUD;PSICOLOGIA;DIURNO;PRESENCIAL;TUNJA;C;DUITAMA;TUNJA;8/11/1987 0:00;F;3;RETIRADO CON CUPO RESERVADO
CIENCIAS DE LA SALUD;PSICOLOGIA;DIURNO;PRESENCIAL;TUNJA;C;GARAGOA;;3/09/1993 0:00;F;2;RETIRADO CON CUPO RESERVADO
CIENCIAS DE LA SALUD;PSICOLOGIA;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;03/31/2000 12:00:00 AM;M;3;RETIRADO CON CUPO RESERVADO
CIENCIAS DE LA SALUD;PSICOLOGIA;DIURNO;PRESENCIAL;TUNJA;C;SOGAMOSO;;10/11/1999 0:00;M;2;RETIRADO CON CUPO RESERVADO
CIENCIAS ECONOMICAS Y ADMINISTRATIVAS;ADMINISTRACION DE EMPRESAS;DIURNO;PRESENCIAL;TUNJA;C;SOGAMOSO;;7/03/1998 0:00;F;1;RETIRADO CON CUPO RESERVADO
CIENCIAS ECONOMICAS Y ADMINISTRATIVAS;ADMINISTRACION DE EMPRESAS;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;;12/26/1996 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
CIENCIAS ECONOMICAS Y ADMINISTRATIVAS;ADMINISTRACION DE EMPRESAS;DIURNO;PRESENCIAL;TUNJA;T;TUNJA;LETICIA;7/01/2001 0:00;M;2;RETIRADO CON CUPO RESERVADO
CIENCIAS ECONOMICAS Y ADMINISTRATIVAS;ADMINISTRACION DE EMPRESAS;DIURNO;PRESENCIAL;TUNJA;T;DUITAMA;MONIQUIRÁ;09/17/2001 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
CIENCIAS ECONOMICAS Y ADMINISTRATIVAS;ADMINISTRACION DE EMPRESAS;NOCTURNO;PRESENCIAL;TUNJA;C;BOGOTÃ D.C.;BOGOTÃ D.C.;10/01/1978 0:00;F;1;NO MATRICULADO
CIENCIAS ECONOMICAS Y ADMINISTRATIVAS;ADMINISTRACION DE EMPRESAS;NOCTURNO;PRESENCIAL;TUNJA;C;CHIQUINQUIRÃ;TUNJA;7/02/1994 0:00;F;2;RETIRADO CON CUPO RESERVADO
CIENCIAS ECONOMICAS Y ADMINISTRATIVAS;ADMINISTRACION DE EMPRESAS;NOCTURNO;PRESENCIAL;TUNJA;C;GARAGOA;TUNJA;5/08/1995 0:00;M;1;NO MATRICULADO
CIENCIAS ECONOMICAS Y ADMINISTRATIVAS;CONTADURIA PUBLICA;NOCTURNO;PRESENCIAL;TUNJA;C;SOGAMOSO;;4/05/1994 0:00;M;2;RETIRADO CON CUPO RESERVADO
CIENCIAS ECONOMICAS Y ADMINISTRATIVAS;CONTADURIA PUBLICA;NOCTURNO;PRESENCIAL;TUNJA;T;PAZ DE ARIPORO;TUNJA;12/20/2000 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
CIENCIAS ECONOMICAS Y ADMINISTRATIVAS;CONTADURIA PUBLICA;NOCTURNO;PRESENCIAL;TUNJA;C;TUNJA;;06/21/1995 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
CIENCIAS ECONOMICAS Y ADMINISTRATIVAS;CONTADURIA PUBLICA;NOCTURNO;PRESENCIAL;TUNJA;C;DUITAMA;CÓMBITA;01/29/1996 12:00:00 AM;M;1;RETIRADO CON CUPO RESERVADO
CIENCIAS ECONOMICAS Y ADMINISTRATIVAS;CONTADURIA PUBLICA;NOCTURNO;PRESENCIAL;TUNJA;C;TUNJA;;5/02/1992 0:00;F;3;RETIRADO CON CUPO RESERVADO
CIENCIAS ECONOMICAS Y ADMINISTRATIVAS;CONTADURIA PUBLICA;NOCTURNO;PRESENCIAL;TUNJA;C;GARAGOA;GARAGOA;12/14/1993 12:00:00 AM;M;1;NO MATRICULADO
CIENCIAS ECONOMICAS Y ADMINISTRATIVAS;CONTADURIA PUBLICA;NOCTURNO;PRESENCIAL;TUNJA;C;DUITAMA;;07/30/1998 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
CIENCIAS ECONOMICAS Y ADMINISTRATIVAS;CONTADURIA PUBLICA;NOCTURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;09/29/1983 12:00:00 AM;F;;NO MATRICULADO
CIENCIAS ECONOMICAS Y ADMINISTRATIVAS;CONTADURIA PUBLICA;NOCTURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;02/17/1998 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
CIENCIAS ECONOMICAS Y ADMINISTRATIVAS;CONTADURIA PUBLICA;NOCTURNO;PRESENCIAL;TUNJA;C;YOPAL;PANQUEBA;08/19/1993 12:00:00 AM;F;1;NO MATRICULADO
CIENCIAS ECONOMICAS Y ADMINISTRATIVAS;CONTADURIA PUBLICA;NOCTURNO;PRESENCIAL;TUNJA;C;PAZ DE ARIPORO;SAN ZENÓN;11/07/1990 0:00;F;1;RETIRADO CON CUPO RESERVADO
CIENCIAS ECONOMICAS Y ADMINISTRATIVAS;CONTADURIA PUBLICA;NOCTURNO;PRESENCIAL;TUNJA;C;TUNJA;COVARACHÍA;10/30/1994 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
CIENCIAS ECONOMICAS Y ADMINISTRATIVAS;ECONOMIA;DIURNO;PRESENCIAL;TUNJA;C;DUITAMA;TUNJA;05/25/2000 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
CIENCIAS ECONOMICAS Y ADMINISTRATIVAS;ECONOMIA;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;;7/02/1997 0:00;M;2;RETIRADO CON CUPO RESERVADO
CIENCIAS ECONOMICAS Y ADMINISTRATIVAS;ECONOMIA;NOCTURNO;PRESENCIAL;TUNJA;C;SOGAMOSO;;1/08/1991 0:00;M;1;RETIRADO CON CUPO RESERVADO
CIENCIAS ECONOMICAS Y ADMINISTRATIVAS;ECONOMIA;DIURNO;PRESENCIAL;TUNJA;T;SAN MARTÃN;YOPAL;11/17/2001 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
CIENCIAS ECONOMICAS Y ADMINISTRATIVAS;ECONOMIA;DIURNO;PRESENCIAL;TUNJA;C;FUSAGASUGÃ;TUNJA;06/27/1998 12:00:00 AM;M;3;RETIRADO CON CUPO RESERVADO
CIENCIAS ECONOMICAS Y ADMINISTRATIVAS;ECONOMIA;NOCTURNO;PRESENCIAL;TUNJA;T;TUNJA;TUNJA;6/09/2002 0:00;M;2;RETIRADO CON CUPO RESERVADO
CIENCIAS ECONOMICAS Y ADMINISTRATIVAS;ECONOMIA;NOCTURNO;PRESENCIAL;TUNJA;C;TUNJA;;11/11/1997 0:00;M;2;RETIRADO CON CUPO RESERVADO
CIENCIAS ECONOMICAS Y ADMINISTRATIVAS;ECONOMIA;NOCTURNO;PRESENCIAL;TUNJA;C;;;06/25/2000 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
CIENCIAS ECONOMICAS Y ADMINISTRATIVAS;ECONOMIA;NOCTURNO;PRESENCIAL;TUNJA;C;SAMACÁ;SAMACÁ;07/13/1997 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
CIENCIAS ECONOMICAS Y ADMINISTRATIVAS;ECONOMIA;NOCTURNO;PRESENCIAL;TUNJA;C;;;11/29/1996 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
DERECHO Y CIENCIAS  SOCIALES;DERECHO;;PRESENCIAL;AGUAZUL;C;TUNJA;TUNJA;11/03/1998 0:00;F;1;RETIRADO CON CUPO RESERVADO
DERECHO Y CIENCIAS  SOCIALES;DERECHO;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;2/07/2001 0:00;F;3;NO MATRICULADO
DERECHO Y CIENCIAS  SOCIALES;DERECHO;DIURNO;PRESENCIAL;TUNJA;C;BOGOTÃ D.C.;BOGOTÃ D.C.;6/01/1995 0:00;F;2;NO MATRICULADO
DERECHO Y CIENCIAS  SOCIALES;DERECHO;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;11/16/1991 12:00:00 AM;M;2;NO MATRICULADO
DERECHO Y CIENCIAS  SOCIALES;DERECHO;DIURNO;PRESENCIAL;TUNJA;C;SAMACÃ;SAMACÃ;03/13/1997 12:00:00 AM;F;1;NO MATRICULADO
DERECHO Y CIENCIAS  SOCIALES;DERECHO;;PRESENCIAL;AGUAZUL;C;TUNJA;;09/23/1999 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
DERECHO Y CIENCIAS  SOCIALES;DERECHO;;PRESENCIAL;AGUAZUL;C;TUNJA;SOGAMOSO;08/29/1990 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
DERECHO Y CIENCIAS  SOCIALES;DERECHO;DIURNO;PRESENCIAL;TUNJA;C;SAMACÃ;NOBSA;09/30/1988 12:00:00 AM;M;2;NO MATRICULADO
DERECHO Y CIENCIAS  SOCIALES;DERECHO;;PRESENCIAL;AGUAZUL;C;TUNJA;TUNJA;03/24/1996 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
DERECHO Y CIENCIAS  SOCIALES;DERECHO;;PRESENCIAL;AGUAZUL;T;LA SALINA;TUNJA;02/26/2001 12:00:00 AM;M;3;NO MATRICULADO
DERECHO Y CIENCIAS  SOCIALES;DERECHO;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;BARBOSA;12/03/1981 0:00;F;2;RETIRADO CON CUPO RESERVADO
DERECHO Y CIENCIAS  SOCIALES;MAESTRIA EN DERECHOS HUMANOS;;PRESENCIAL;SANTA FE DE BOGOTA;C;BOGOTÁ D.C.;BOGOTÁ D.C.;01/30/1975 12:00:00 AM;F;2;NO MATRICULADO
DERECHO Y CIENCIAS  SOCIALES;MAESTRIA EN DERECHOS HUMANOS;;PRESENCIAL;SANTA FE DE BOGOTA;C;;;5/07/1982 0:00;F;3;NO MATRICULADO
ESTUDIOS A DISTANCIA;ADMINISTRACION AGROINDUSTRIAL;OTRA;;TUNJA;C;AGUAZUL;AGUAZUL;6/01/1993 0:00;M;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;ADMINISTRACION AGROINDUSTRIAL;OTRA;;TUNJA;C;CHIQUINQUIRÁ;CHIQUINQUIRÁ;12/22/1972 12:00:00 AM;M;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;ADMINISTRACION AGROINDUSTRIAL;OTRA;;TUNJA;C;;;09/23/1992 12:00:00 AM;F;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;ADMINISTRACION AGROINDUSTRIAL;OTRA;;TUNJA;C;TOCA;TOCA;5/04/1996 0:00;F;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;ADMINISTRACION COMERCIAL Y FINANCIERA;OTRA;;GARAGOA;C;GARAGOA;GARAGOA;12/08/1992 0:00;F;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;ADMINISTRACION COMERCIAL Y FINANCIERA;OTRA;;TUNJA;C;TUNJA;TUNJA;07/31/1987 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;ADMINISTRACION COMERCIAL Y FINANCIERA;OTRA;;TUNJA;C;PAIPA;PAIPA;1/11/1993 0:00;F;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;ADMINISTRACION DE SERVICIOS DE SALUD;OTRA;;TUNJA;C;TUNJA;TUNJA;07/14/1968 12:00:00 AM;M;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;ADMINISTRACION DE SERVICIOS DE SALUD;OTRA;;YOPAL;C;YOPAL;YOPAL;11/28/1986 12:00:00 AM;F;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;ESPECIALIZACION EN DIDACTICA DE LA MATEMATICA PARA LA EDUCACION BASICA;OTRA;;TUNJA;C;;;06/26/1985 12:00:00 AM;F;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;MAESTRIA EN DIDACTICA DE LA MATEMATICA;;;TUNJA;C;TUTA;TUTA;10/03/1985 0:00;M;;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS;OTRA;;DUITAMA;C;;;11/13/2000 12:00:00 AM;M;;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS;OTRA;;DUITAMA;C;PAIPA;PAIPA;07/19/1996 12:00:00 AM;F;;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS;OTRA;;DUITAMA;C;;;02/13/1991 12:00:00 AM;F;;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS;OTRA;;CHIQUINQUIRA;C;SABOYÁ;SABOYÁ;7/09/1999 0:00;F;;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS;OTRA;;YOPAL;C;YOPAL;YOPAL;12/05/1989 0:00;M;;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS;OTRA;;YOPAL;C;;;10/15/1999 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS;OTRA;;DUITAMA;C;DUITAMA;DUITAMA;6/02/1989 0:00;M;;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS;OTRA;;SANTA FE DE BOGOTA;C;;;01/21/1992 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS;OTRA;;SANTA FE DE BOGOTA;C;BOGOTÁ D.C.;BOGOTÁ D.C.;12/29/1987 12:00:00 AM;F;;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS;OTRA;;GARAGOA;C;;;09/16/1992 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS;OTRA;;GARAGOA;C;;;6/12/1992 0:00;F;;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS;OTRA;;GARAGOA;C;GARAGOA;GARAGOA;3/09/2000 0:00;F;;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS;OTRA;;TUNJA;C;TUNJA;TUNJA;04/30/1980 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS;OTRA;;TUNJA;C;TUNJA;TUNJA;9/06/1996 0:00;M;3;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS;OTRA;;TUNJA;C;BOGOTÁ D.C.;BOGOTÁ D.C.;12/29/1994 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS;OTRA;;TUNJA;C;TUNJA;TUNJA;08/25/1995 12:00:00 AM;M;3;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS;OTRA;;TUNJA;C;PAIPA;PAIPA;05/27/1997 12:00:00 AM;F;;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS;OTRA;;TUNJA;C;TUNJA;TUNJA;12/20/1978 12:00:00 AM;F;;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;;SOGAMOSO;C;SOGAMOSO;SOGAMOSO;2/12/1989 0:00;F;;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;;DUITAMA;C;;;11/09/1991 0:00;M;;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;;DUITAMA;C;DUITAMA;DUITAMA;01/25/1991 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;;CHIQUINQUIRA;C;SÁCHICA;SÁCHICA;4/04/2000 0:00;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;;SANTA FE DE BOGOTA;C;LA VEGA;LA VEGA;11/16/1991 12:00:00 AM;F;3;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;;TUNJA;C;;;10/01/1980 0:00;F;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;;TUNJA;C;SORACÁ;SORACÁ;06/26/1995 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;;TUNJA;C;;;3/11/1993 0:00;F;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;;YOPAL;C;BOGOTA D.E;BOGOTA D.E;11/15/1980 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;;YOPAL;C;;;2/10/1989 0:00;F;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;;RONDON;C;;;3/03/1995 0:00;F;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES;OTRA;;TUNJA;C;SAMACÁ;SAMACÁ;09/16/1998 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES;OTRA;;TUNJA;C;;;2/01/1992 0:00;M;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES;OTRA;;CERES SUTATENZA;T;;;01/14/2002 12:00:00 AM;F;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES;OTRA;;CERES SUTATENZA;C;;;05/19/2001 12:00:00 AM;F;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES;OTRA;;TUNJA;C;SAN LUIS DE PALENQUE;SAN LUIS DE PALENQUE;8/02/1997 0:00;F;;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES;OTRA;;TUNJA;C;;;7/07/1987 0:00;M;;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES;OTRA;;TUNJA;C;SOGAMOSO;SOGAMOSO;12/18/1980 12:00:00 AM;F;;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES;OTRA;;TUNJA;C;MIRAFLORES;MIRAFLORES;08/14/1993 12:00:00 AM;F;;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICO PROFESIONAL EN INSTALACION Y MANTENIMIENTO DE REDES Y COMPUTADORES;OTRA;DISTANCIA;TUNJA;C;SORACÁ;SORACÁ;07/24/2001 12:00:00 AM;M;;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICO PROFESIONAL EN INSTALACION Y MANTENIMIENTO DE REDES Y COMPUTADORES;OTRA;DISTANCIA;TUNJA;T;;;07/23/2003 12:00:00 AM;F;;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICO PROFESIONAL EN INSTALACION Y MANTENIMIENTO DE REDES Y COMPUTADORES;OTRA;DISTANCIA;TUNJA;C;;;06/29/1995 12:00:00 AM;M;;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICO PROFESIONAL EN INSTALACION Y MANTENIMIENTO DE REDES Y COMPUTADORES;OTRA;DISTANCIA;TUNJA;C;TUNJA;TUNJA;04/15/1998 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICO PROFESIONAL EN INSTALACION Y MANTENIMIENTO DE REDES Y COMPUTADORES;OTRA;DISTANCIA;TUNJA;C;;;07/15/1992 12:00:00 AM;M;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA DE  PROGRAMACION DE SISTEMAS INFORMATICOS;OTRA;DISTANCIA;TUNJA;C;BOGOTÁ D.C.;BOGOTÁ D.C.;11/11/1990 0:00;M;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN  GESTION DE PRODUCCION Y TRANSFOMACION DEL ACERO;OTRA;DISTANCIA;TUNJA;C;PAIPA;PAIPA;01/15/1992 12:00:00 AM;M;;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN ELECTRICIDAD;OTRA;DISTANCIA;SANTA FE DE BOGOTA;C;;;7/10/1966 0:00;M;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN ELECTRICIDAD;OTRA;DISTANCIA;TUNJA;C;CHIQUINQUIRÁ;CHIQUINQUIRÁ;09/18/1994 12:00:00 AM;M;;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN ELECTRICIDAD;OTRA;DISTANCIA;DUITAMA;C;DUITAMA;DUITAMA;06/24/1987 12:00:00 AM;M;;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN GESTION ADMINISTRATIVA DE SERVICIOS DE SALUD;OTRA;;TUNJA;C;TUNJA;TUNJA;9/05/1976 0:00;M;;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN GESTION ADMINISTRATIVA DE SERVICIOS DE SALUD;OTRA;;TUNJA;C;;;07/27/1985 12:00:00 AM;F;;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN GESTION ADMINISTRATIVA DE SERVICIOS DE SALUD;OTRA;;TUNJA;C;;;06/30/1976 12:00:00 AM;F;;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN GESTION COMERCIAL Y FINANCIERA;OTRA;;TUNJA;C;TUNJA;TUNJA;12/10/1977 0:00;F;;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN GESTION COMERCIAL Y FINANCIERA;OTRA;;TUNJA;C;TUNJA;TUNJA;11/07/1986 0:00;M;;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN GESTION DE SALUD;OTRA;DISTANCIA;TUNJA;C;TUNJA;TUNJA;04/21/1987 12:00:00 AM;M;;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;CERES MIRAFLORES;C;ZETAQUIRA;ZETAQUIRA;06/21/1997 12:00:00 AM;M;;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;SOGAMOSO;C;;;8/10/1995 0:00;M;2;RETIRADO CON CUPO RESERVADO
